Table WBPth
Time,Subject,Phase,Recording,f,TVb,MVb,Penh,PAU,Rpef,Comp,PIFb,PEFb,Ti,Te,EF50,Tr,Tbody,Tc,RH,Rinx,
9/28/2012 10:07:49 AM,8034x13140_5,D-3,Original,241.070434570313,0.175311952829361,41.9641227722168,0.562014579772949,1.25769853591919,0.2168278247118,12.8000221252441,6.49785661697388,2.65212035179138,0.0444747433066368,0.258674770593643,0.0857863947749138,0.112989015877247,37.5,28.4603710174561,36.0345916748047,16.6666660308838,
9/28/2012 10:07:51 AM,8034x13140_5,D-3,Original,446.372467041016,0.183969765901566,85.2447662353516,0.350167334079742,0.624184787273407,0.435127854347229,12.8140068054199,6.24778842926025,3.4093611240387,0.0501142181456089,0.0961226671934128,0.189413711428642,0.0609393753111362,37.5,28.4744453430176,36.1231994628906,40,
9/28/2012 10:07:53 AM,8034x13140_5,D-3,Original,309.071258544922,0.154549106955528,46.4686622619629,0.214399144053459,0.623227953910828,0.266967117786407,12.8181982040405,6.13546895980835,2.10165333747864,0.0428289324045181,0.180905386805534,0.0808985978364944,0.106617458164692,37.5,28.4799022674561,36.136402130127,16.6666660308838,
9/28/2012 10:07:55 AM,8034x13140_5,D-3,Original,330.627502441406,0.217743217945099,73.7347259521484,0.36914524435997,0.677084982395172,0.450951874256134,12.8215370178223,6.25784301757813,3.32000041007996,0.0569921843707561,0.153366848826408,0.157304733991623,0.0911181643605232,37.5,28.4755935668945,36.2389488220215,20,
9/28/2012 10:07:57 AM,8034x13140_5,D-3,Original,412.541931152344,0.162038370966911,66.2931594848633,0.516537547111511,0.966858983039856,0.289467006921768,12.8247737884521,5.69707727432251,2.78673577308655,0.0454664677381516,0.116259500384331,0.114706456661224,0.0630422905087471,37.5,28.4793968200684,36.253360748291,40,
9/28/2012 10:07:59 AM,8034x13140_5,D-3,Original,414.198455810547,0.167225554585457,69.9396133422852,0.776402175426483,1.44598114490509,0.26074230670929,12.8274221420288,6.31658840179443,3.24345207214355,0.0441121086478233,0.1133788600564,0.189349949359894,0.0453323610126972,37.5,28.4799404144287,36.2924461364746,7.692307472229,
9/28/2012 10:08:01 AM,8034x13140_5,D-3,Original,285.033996582031,0.205851927399635,57.6581115722656,0.49672544002533,1.09008204936981,0.242548823356628,12.8296098709106,5.69478416442871,2.59044313430786,0.0684139803051949,0.144958019256592,0.147602990269661,0.0704037025570869,37.5,28.4803199768066,36.325626373291,20,
9/28/2012 10:08:03 AM,8034x13140_5,D-3,Original,387.413116455078,0.191731721162796,76.1070861816406,0.596235573291779,1.26665699481964,0.309617727994919,12.830904006958,5.99375104904175,2.79924535751343,0.0581234209239483,0.116873122751713,0.158897891640663,0.0544472895562649,37.5,28.4830474853516,36.3185081481934,9.09090900421143,
9/28/2012 10:08:05 AM,8034x13140_5,D-3,Original,452.136108398438,0.157331511378288,67.9906158447266,0.281585574150085,0.510402202606201,0.656619489192963,12.8300971984863,5.79132270812988,3.05598044395447,0.0409647338092327,0.104159705340862,0.138523042201996,0.071453221142292,37.5,28.4842662811279,36.2919006347656,30,
9/28/2012 10:08:07 AM,8034x13140_5,D-3,Original,681.674743652344,0.140092730522156,92.013671875,0.482101082801819,0.672822415828705,0.367399454116821,12.8270435333252,6.19777870178223,4.30674171447754,0.036017294973135,0.0572705157101154,0.258264660835266,0.0364124998450279,37.5,28.4817962646484,36.2663879394531,41.6666679382324,
9/28/2012 10:08:09 AM,8034x13140_5,D-3,Original,644.268920898438,0.207661256194115,132.709320068359,0.575609087944031,0.806656181812286,0.276399850845337,12.8214225769043,8.25491714477539,5.85095500946045,0.0397716164588928,0.0540995411574841,0.355353325605392,0.0301898065954447,37.5,28.4796142578125,36.1942138671875,41.3793106079102,
9/28/2012 10:08:11 AM,8034x13140_5,D-3,Original,482.978240966797,0.220642805099487,102.478012084961,0.76738840341568,1.30640876293182,0.254370391368866,12.8143434524536,7.88078212738037,4.83064413070679,0.0431380905210972,0.0981918796896935,0.278889209032059,0.0435651317238808,37.5,28.4846496582031,36.0203056335449,20,
9/28/2012 10:08:13 AM,8034x13140_5,D-3,Original,664.545166015625,0.217745125293732,122.893035888672,0.72474330663681,0.917524695396423,0.296645224094391,12.8078813552856,7.73601198196411,6.10394191741943,0.0426405034959316,0.0543465614318848,0.39878049492836,0.0282223913818598,37.5,28.4803199768066,35.9565582275391,31.5789470672607,
9/28/2012 10:08:15 AM,8034x13140_5,D-3,Original,619.662170410156,0.162541210651398,99.7078628540039,0.458729386329651,0.745144546031952,0.223415121436119,12.8212661743164,7.44893980026245,4.47012758255005,0.0357696861028671,0.063008613884449,0.249309569597244,0.0365670509636402,37.5,28.4854393005371,36.1295852661133,27.7777786254883,
9/28/2012 10:08:17 AM,8034x13140_5,D-3,Original,450.082977294922,0.162166714668274,73.0658721923828,0.299768149852753,0.586791932582855,0.228093475103378,12.8354759216309,6.67439746856689,3.21418523788452,0.0397645048797131,0.109673917293549,0.132469072937965,0.0715026780962944,37.5,28.4849014282227,36.3762702941895,25,
9/28/2012 10:08:19 AM,8034x13140_5,D-3,Original,397.881439208984,0.168018937110901,63.7827796936035,0.255635619163513,0.531604826450348,0.395704120397568,12.8485679626465,6.33426856994629,2.92087864875793,0.0436964705586433,0.119899101555347,0.132650524377823,0.0821948871016502,37.5,28.490421295166,36.5387992858887,42.8571434020996,
9/28/2012 10:08:21 AM,8034x13140_5,D-3,Original,426.4384765625,0.165207475423813,64.3073883056641,0.858911395072937,1.24557304382324,0.205567359924316,12.8522844314575,5.71122694015503,4.33519506454468,0.0482714511454105,0.171893134713173,0.253002375364304,0.0710560977458954,37.5,28.4841384887695,36.668529510498,66.6666641235352,
9/28/2012 10:08:23 AM,8034x13140_5,D-3,Original,242.392318725586,0.194049790501595,46.9682312011719,0.567361295223236,0.916702389717102,0.248609185218811,12.8642063140869,4.45679521560669,2.54867553710938,0.071085162460804,0.178982645273209,0.0984466671943665,0.093953862786293,37.5,28.4865493774414,36.8439636230469,28.5714282989502,
9/28/2012 10:08:25 AM,8034x13140_5,D-3,Original,343.669097900391,0.173677280545235,58.0629196166992,0.646299779415131,1.20486080646515,0.220036298036575,12.8691492080688,5.49868631362915,2.74983215332031,0.0528862327337265,0.130485489964485,0.115739941596985,0.0624112747609615,37.5,28.4904003143311,36.8860168457031,50,
9/28/2012 10:08:27 AM,8034x13140_5,D-3,Original,530.207092285156,0.160672798752785,84.5608749389648,0.382352352142334,0.755999088287354,0.233368441462517,12.8651313781738,6.74574756622314,3.34342694282532,0.0383937358856201,0.0775300487875938,0.145868584513664,0.0446220971643925,37.5,28.4845237731934,36.8810653686523,43.75,
9/28/2012 10:08:29 AM,8034x13140_5,D-3,Original,576.847412109375,0.383926033973694,213.968048095703,1.02323305606842,0.869552552700043,0.386476546525955,12.866849899292,10.4289073944092,12.5831270217896,0.0523641146719456,0.0537200048565865,0.93056309223175,0.0291538666933775,37.5,28.4905815124512,36.8454170227051,5.26315784454346,
9/28/2012 10:08:31 AM,8034x13140_5,D-3,Original,546.97705078125,0.25987246632576,140.08088684082,0.737677335739136,0.995994508266449,0.283818989992142,12.8572368621826,8.73038101196289,7.16287279129028,0.043917752802372,0.0782710760831833,0.425447583198547,0.039533007889986,37.5,28.4844551086426,36.7487373352051,18.75,
9/28/2012 10:08:33 AM,8034x13140_5,D-3,Original,552.34033203125,0.355568766593933,192.355346679688,0.668984651565552,0.811071872711182,0.292944222688675,12.8530855178833,11.8914518356323,9.62902069091797,0.0463779382407665,0.0728494599461555,0.623408019542694,0.0402941815555096,37.5,28.4897041320801,36.6226806640625,16.6666660308838,
9/28/2012 10:08:35 AM,8034x13140_5,D-3,Original,628.118896484375,0.312995254993439,180.298080444336,0.807596683502197,1.09156596660614,0.295700460672379,12.8475494384766,10.9117403030396,8.34788513183594,0.0433213040232658,0.0582961961627007,0.572535395622253,0.0274606980383396,37.5,28.4904842376709,36.5209846496582,15,
9/28/2012 10:08:37 AM,8034x13140_5,D-3,Original,597.363708496094,0.232372269034386,135.027236938477,0.836623430252075,1.25379478931427,0.254209578037262,12.8372993469238,9.4142017364502,6.60564947128296,0.0390699058771133,0.0660395920276642,0.425747334957123,0.0300054252147675,37.5,28.4828701019287,36.4287147521973,27.7777786254883,
9/28/2012 10:08:39 AM,8034x13140_5,D-3,Original,611.570739746094,0.328264057636261,194.488922119141,0.690542221069336,0.81297767162323,0.380818963050842,12.8245134353638,10.7374401092529,9.12578868865967,0.0462381839752197,0.0535875856876373,0.640364944934845,0.0299602635204792,37.5,28.4796752929688,36.2459716796875,19.0476188659668,
9/28/2012 10:08:41 AM,8034x13140_5,D-3,Original,607.6064453125,0.271584749221802,161.053848266602,0.749527871608734,0.856441259384155,0.296848714351654,12.8160934448242,9.74406909942627,8.48712158203125,0.0431118458509445,0.0571749433875084,0.55723625421524,0.0308782681822777,37.5,28.4817485809326,36.0809898376465,11.764705657959,
9/28/2012 10:08:43 AM,8034x13140_5,D-3,Original,654.250610351563,0.211303159594536,135.875122070313,0.585550725460052,0.833738148212433,0.356909155845642,12.8086013793945,8.41935539245605,5.94679164886475,0.040010679513216,0.0523899309337139,0.40328261256218,0.0286736004054546,37.5,28.4810352325439,35.9612274169922,50,
9/28/2012 10:08:45 AM,8034x13140_5,D-3,Original,543.295959472656,0.182252839207649,97.1980438232422,0.681301176548004,1.12732231616974,0.237127691507339,12.799783706665,7.59539794921875,4.64131355285645,0.0398090332746506,0.0852193310856819,0.269004821777344,0.0385174937546253,37.5,28.4773349761963,35.8503875732422,9.09090900421143,
9/28/2012 10:08:47 AM,8034x13140_5,D-3,Original,593.01416015625,0.279055625200272,162.336791992188,0.754629790782928,0.952682137489319,0.30083367228508,12.7896423339844,9.15574932098389,7.51745462417603,0.0455731227993965,0.060260932892561,0.503735184669495,0.030834773555398,37.5,28.4763946533203,35.6873054504395,0,
9/28/2012 10:08:49 AM,8034x13140_5,D-3,Original,554.379272460938,0.165274456143379,89.7088394165039,0.618694841861725,0.977182567119598,0.376511842012405,12.7876863479614,6.45773124694824,3.84982943534851,0.0405947603285313,0.07467220723629,0.200438305735588,0.038984477519989,37.5,28.4839859008789,35.5735015869141,46.1538467407227,
9/28/2012 10:08:51 AM,8034x13140_5,D-3,Original,546.479553222656,0.214062049984932,115.25284576416,0.537767946720123,0.88938444852829,0.436568349599838,12.790843963623,7.97262191772461,4.96638345718384,0.0417639203369617,0.0746035352349281,0.296013176441193,0.0409430116415024,37.5,28.4813117980957,35.6557350158691,0,
9/28/2012 10:08:53 AM,8034x13140_5,D-3,Original,651.383728027344,0.15462426841259,100.091506958008,0.414854943752289,0.785319864749908,0.441022455692291,12.7927274703979,7.15773391723633,3.81877660751343,0.0354076474905014,0.0596828907728195,0.221777841448784,0.0341754704713821,37.5,28.4687194824219,35.8214149475098,27.2727279663086,
9/28/2012 10:08:55 AM,8034x13140_5,D-3,Original,623.725036621094,0.169596210122108,107.13729095459,0.66301691532135,1.16095662117004,0.288726449012756,12.7943305969238,7.85039043426514,4.8607611656189,0.03525310754776,0.0641251876950264,0.327389746904373,0.0331540107727051,37.5,28.4638156890869,35.9009056091309,43.75,
9/28/2012 10:08:57 AM,8034x13140_5,D-3,Original,667.364929199219,0.166167810559273,111.396881103516,0.468692809343338,0.783583879470825,0.340679436922073,12.7965850830078,7.21740245819092,4.30132102966309,0.037443857640028,0.053872138261795,0.263660669326782,0.0300653725862503,37.5,28.4651508331299,35.9252128601074,28.5714282989502,
9/28/2012 10:08:59 AM,8034x13140_5,D-3,Original,621.894104003906,0.163143202662468,99.9355010986328,0.458191365003586,0.656505346298218,0.454863369464874,12.7905797958374,6.76053667068481,4.46189546585083,0.0383576788008213,0.0642608404159546,0.254361003637314,0.0406222492456436,37.5,28.4591903686523,35.8859443664551,22.2222213745117,
9/28/2012 10:09:01 AM,8034x13140_5,D-3,Original,584.3193359375,0.13157331943512,78.8426513671875,0.526991844177246,0.821566700935364,0.421422809362412,12.7913522720337,6.31542444229126,4.14817476272583,0.0339857563376427,0.0750625878572464,0.21070608496666,0.0433754064142704,37.5,28.456729888916,35.9253463745117,47.3684196472168,
9/28/2012 10:09:03 AM,8034x13140_5,D-3,Original,626.378356933594,0.194793239235878,121.933959960938,0.50268018245697,0.749165296554565,0.444407343864441,12.7930345535278,7.97251987457275,5.1441593170166,0.0389617457985878,0.0600065886974335,0.309342294931412,0.035552341490984,37.5,28.4494094848633,36.0319671630859,20,
9/28/2012 10:09:05 AM,8034x13140_5,D-3,Original,545.56787109375,0.188654661178589,104.698059082031,0.598868370056152,0.954883098602295,0.234931081533432,12.7889404296875,7.54378700256348,4.48742914199829,0.0421613939106464,0.0894053131341934,0.261379897594452,0.0515188723802567,37.5,28.4533596038818,35.9199523925781,12.5,
9/28/2012 10:09:07 AM,8034x13140_5,D-3,Original,628.636535644531,0.212227135896683,132.099838256836,0.518418073654175,0.844558656215668,0.284586250782013,12.7908515930176,8.4155216217041,5.02244901657104,0.0395755246281624,0.0581645704805851,0.301184296607971,0.0320528447628021,37.5,28.45432472229,35.9423828125,11.764705657959,
9/28/2012 10:09:09 AM,8034x13140_5,D-3,Original,466.981628417969,0.148375079035759,73.1601638793945,0.761756896972656,1.28530669212341,0.267530202865601,12.7998371124268,6.23437881469727,3.67792630195618,0.0384602025151253,0.102083384990692,0.168115943670273,0.0500909835100174,37.5,28.4673309326172,35.9573287963867,60,
9/28/2012 10:09:11 AM,8034x13140_5,D-3,Original,488.075378417969,0.256130903959274,125.658798217773,0.626949548721313,0.800857603549957,0.374736696481705,12.7955350875854,8.43694400787354,6.3458890914917,0.0458834171295166,0.0997125804424286,0.389168679714203,0.0617663525044918,37.5,28.459415435791,35.9682579040527,31.25,
9/28/2012 10:09:13 AM,8034x13140_5,D-3,Original,559.969665527344,0.22354331612587,127.603248596191,0.839801728725433,1.09390676021576,0.452225565910339,12.8003129959106,8.13401508331299,5.73202753067017,0.0409511029720306,0.0708402767777443,0.362784802913666,0.0379239358007908,37.5,28.4638404846191,36.0027351379395,46.1538467407227,
9/28/2012 10:09:15 AM,8034x13140_5,D-3,Original,516.31103515625,0.488422155380249,247.213012695313,0.996812343597412,0.896344304084778,0.346669644117355,12.800555229187,12.3957862854004,14.2135257720947,0.0572458915412426,0.0677466467022896,1.01996159553528,0.0366458855569363,37.5,28.4630699157715,36.0150146484375,20,
9/28/2012 10:09:17 AM,8034x13140_5,D-3,Original,581.758056640625,0.283430248498917,159.33088684082,0.627526581287384,0.840199112892151,0.276765495538712,12.8051919937134,9.33779621124268,7.31588983535767,0.0452209748327732,0.0611636526882648,0.477644979953766,0.0333376042544842,37.5,28.4652156829834,36.0711669921875,16.6666660308838,
9/28/2012 10:09:19 AM,8034x13140_5,D-3,Original,571.345336914063,0.277149796485901,151.900619506836,0.701644003391266,0.792007744312286,0.295514762401581,12.7996292114258,9.3943567276001,8.10468101501465,0.0447926223278046,0.0686205998063087,0.533395767211914,0.0395882688462734,37.5,28.4567928314209,36.0658836364746,16.6666660308838,
9/28/2012 10:09:21 AM,8034x13140_5,D-3,Original,552.0966796875,0.255543977022171,133.154006958008,0.88680899143219,1.31705272197723,0.24087780714035,12.7948350906372,9.76058006286621,6.33295011520386,0.0410775132477283,0.0757847726345062,0.357099205255508,0.0336333177983761,37.5,28.4606056213379,35.9436302185059,14.2857141494751,
9/28/2012 10:09:23 AM,8034x13140_5,D-3,Original,569.76953125,0.211050048470497,116.363327026367,0.586826086044312,0.836680591106415,0.231583774089813,12.7929248809814,8.51441383361816,5.95886135101318,0.039060115814209,0.0819270014762878,0.342255473136902,0.0432849749922752,37.5,28.4731464385986,35.7778739929199,11.764705657959,
9/28/2012 10:09:25 AM,8034x13140_5,D-3,Original,641.284362792969,0.216103538870811,135.922271728516,0.607699692249298,0.847196698188782,0.342909514904022,12.789134979248,8.99866580963135,6.28999900817871,0.0382876917719841,0.0573858693242073,0.394349932670593,0.0313108041882515,37.5,28.4802799224854,35.6374168395996,31.8181819915771,
9/28/2012 10:09:27 AM,8034x13140_5,D-3,Original,616.785278320313,0.141832441091537,84.248779296875,0.497359663248062,0.752172529697418,0.285945653915405,12.7830505371094,6.51615762710571,4.15540361404419,0.0357379950582981,0.0688189268112183,0.231206506490707,0.0435112081468105,37.5,28.4726619720459,35.6142997741699,46.1538467407227,
9/28/2012 10:09:29 AM,8034x13140_5,D-3,Original,599.720092773438,0.272871404886246,162.472229003906,0.665412664413452,0.768360674381256,0.307934492826462,12.7777433395386,9.44718074798584,8.33980464935303,0.043501440435648,0.0587067678570747,0.538958311080933,0.0338796973228455,37.5,28.4763336181641,35.4846649169922,47.6190490722656,
9/28/2012 10:09:31 AM,8034x13140_5,D-3,Original,527.790283203125,0.196727111935616,97.8903350830078,0.753839373588562,1.02719855308533,0.202952966094017,12.7706365585327,7.32241630554199,5.26205158233643,0.0395717285573483,0.0885849669575691,0.297372728586197,0.0449615530669689,37.5,28.4757347106934,35.3692588806152,15.384614944458,
9/28/2012 10:09:33 AM,8034x13140_5,D-3,Original,253.877670288086,0.175873771309853,45.2952499389648,0.193248271942139,0.501276731491089,0.761275768280029,12.7590599060059,6.58042764663696,2.56537699699402,0.0759507641196251,0.164296507835388,0.12405314296484,0.110882915556431,37.5,28.4647598266602,35.2871246337891,62.5,
9/28/2012 10:09:35 AM,8034x13140_5,D-3,Original,404.362152099609,0.151247695088387,61.5422973632813,0.456269770860672,0.860391497612,0.277784556150436,12.7525758743286,5.87788867950439,2.87671136856079,0.0432560108602047,0.118790671229362,0.147589117288589,0.068565160036087,37.5,28.4585456848145,35.2415084838867,42.8571434020996,
9/28/2012 10:09:37 AM,8034x13140_5,D-3,Original,553.459594726563,0.228290110826492,129.374893188477,0.456957250833511,0.641050696372986,0.489429444074631,12.7618293762207,7.96925735473633,5.5559287071228,0.0438988618552685,0.0801024585962296,0.379349112510681,0.0526490248739719,37.5,28.4676933288574,35.3032989501953,33.3333320617676,
9/28/2012 10:09:39 AM,8034x13140_5,D-3,Original,532.761901855469,0.204211428761482,107.87671661377,1.32555449008942,1.65399849414825,0.207521572709084,12.7739992141724,7.90088367462158,5.8301420211792,0.0397312417626381,0.086173377931118,0.330533623695374,0.0377212390303612,37.5,28.4790859222412,35.3915100097656,27.2727279663086,
9/28/2012 10:09:41 AM,8034x13140_5,D-3,Original,585.879516601563,0.2487653195858,141.376800537109,0.659125685691834,0.76683521270752,0.336573898792267,12.7744407653809,8.15685176849365,7.04573440551758,0.0456559285521507,0.062956802546978,0.451407313346863,0.0367851741611958,37.5,28.4782371520996,35.4080429077148,10.5263156890869,
9/28/2012 10:09:43 AM,8034x13140_5,D-3,Original,518.598999023438,0.162375152111053,83.5633926391602,0.460189670324326,0.664366066455841,0.284402996301651,12.7736301422119,6.57472515106201,4.36418056488037,0.0389451161026955,0.0883959904313087,0.208092823624611,0.0545785576105118,37.5,28.4748229980469,35.4302864074707,40,
9/28/2012 10:09:45 AM,8034x13140_5,D-3,Original,501.276916503906,0.154096648097038,77.4741363525391,0.475524067878723,0.887064397335052,0.40472412109375,12.7771444320679,5.8733983039856,3.49040579795837,0.0414766855537891,0.0855781808495522,0.175511404871941,0.0496407076716423,37.5,28.4796485900879,35.4393730163574,64.2857131958008,
9/28/2012 10:09:47 AM,8034x13140_5,D-3,Original,625.478576660156,0.149024322628975,92.6880874633789,0.583081483840942,0.854084551334381,0.314117312431335,12.7851657867432,6.75339651107788,4.53099298477173,0.0355103984475136,0.0623526722192764,0.263438075780869,0.0351096242666245,37.5,28.4823455810547,35.5478057861328,40,
9/28/2012 10:09:49 AM,8034x13140_5,D-3,Original,631.242797851563,0.252760052680969,155.066040039063,0.607249796390533,0.81990772485733,0.354272812604904,12.7831230163574,9.08605098724365,6.87574625015259,0.0428838022053242,0.0539790466427803,0.462603628635406,0.0298482403159142,37.5,28.4790573120117,35.5478286743164,5.26315784454346,
9/28/2012 10:09:51 AM,8034x13140_5,D-3,Original,617.844604492188,0.20252850651741,125.571006774902,0.676489531993866,0.957160890102386,0.296660035848618,12.7775344848633,7.83582448959351,5.6299934387207,0.0415468700230122,0.0605118833482265,0.37126150727272,0.0304307509213686,37.5,28.4784259796143,35.4589653015137,15,
9/28/2012 10:09:53 AM,8034x13140_5,D-3,Original,645.582214355469,0.16307058930397,104.522514343262,0.610973358154297,0.845425188541412,0.263771265745163,12.7722616195679,6.93405389785767,5.01503038406372,0.037106841802597,0.0562685206532478,0.306084305047989,0.0308519806712866,37.5,28.4784259796143,35.3687057495117,31.5789470672607,
9/28/2012 10:09:55 AM,8034x13140_5,D-3,Original,505.835632324219,0.191565454006195,94.2324066162109,0.629504919052124,1.32196044921875,0.3042973279953,12.7615461349487,8.39628791809082,4.03093957901001,0.0376107543706894,0.0978852435946465,0.242126405239105,0.0467177256941795,37.5,28.4688529968262,35.2863960266113,42.8571434020996,
9/28/2012 10:09:57 AM,8034x13140_5,D-3,Original,529.919006347656,0.140486389398575,74.8133850097656,0.279061913490295,0.512169003486633,0.396248340606689,12.7392044067383,5.76265048980713,3.05084204673767,0.0415349565446377,0.073322705924511,0.160169631242752,0.0489007756114006,37.5,28.4525375366211,35.0748710632324,70,
9/28/2012 10:09:59 AM,8034x13140_5,D-3,Original,378.054016113281,0.159462049603462,59.4654655456543,0.450051814317703,1.0327981710434,0.293168663978577,12.7479639053345,6.46568202972412,2.75991868972778,0.0408796668052673,0.121184214949608,0.13796254992485,0.0633774101734161,37.5,28.4619960784912,35.1256256103516,42.8571434020996,
9/28/2012 10:10:01 AM,8034x13140_5,D-3,Original,296.532043457031,0.168772459030151,50.6500358581543,0.729889154434204,1.61071562767029,0.14361909031868,12.7622737884521,5.19230651855469,2.13216233253479,0.0514523088932037,0.158639937639236,0.115651972591877,0.0767248123884201,37.5,28.4741401672363,35.2429351806641,30,
